Unnamed: 0.1,Unnamed: 0,text,author,year,book,title,source,confiance,nb_like,page,url,text_tok,nb_char,nb_lines,haiku,sonnet,vo,quote_react,all_search
,521,"Pluie grise de printemps  
– je n’ai jamais taillé  
Mes haies",Kerouac,,Livre des haïkus,nan,pdf,5.0,100.0,,https://fr.annas-archive.org/md5/c92dead0dfec51c90f32164d44804602,pluie grise de printemps je n ai jamais taille mes haies,62,3,True,False,"Gray spring rain  
— I never clipped  
My hedges",🦎,"pluie grise de printemps je n ai jamais taille mes haiesPluie grise de printemps  
– je n’ai jamais taillé  
Mes haieskerouaclivre des haikusnan🦎"
,468,"Gengis Khan regarde férocement  
l’est, les yeux rouges,  
Aspirant à une vengeance d’automne",Kerouac,,Livre des haïkus,nan,pdf,5.0,100.0,,https://fr.annas-archive.org/md5/c92dead0dfec51c90f32164d44804602,gengis khan regarde ferocement l est les yeux rouges aspirant a une vengeance d automne,93,3,True,False,"Ghengis Khan looks fiercely  
east, with red eyes,  
Hungering for Autumn vengeance",🦎,"gengis khan regarde ferocement l est les yeux rouges aspirant a une vengeance d automneGengis Khan regarde férocement  
l’est, les yeux rouges,  
Aspirant à une vengeance d’automnekerouaclivre des haikusnan🦎"
,537,"Le mot HANDICAPÉ  
glisse sur la neige  
Sur un journal",Kerouac,,Livre des haïkus,nan,pdf,5.0,100.0,,https://fr.annas-archive.org/md5/c92dead0dfec51c90f32164d44804602,le mot handicape glisse sur la neige sur un journal,55,3,True,False,"The word HANDICAPPED  
sliding over snow  
On a newspaper",🦋,"le mot handicape glisse sur la neige sur un journalLe mot HANDICAPÉ  
glisse sur la neige  
Sur un journalkerouaclivre des haikusnan🦋"
,398,"La mouche, tout aussi  
seule que moi  
Dans cette maison vide",Kerouac,,Livre des haïkus,nan,pdf,5.0,100.0,,https://fr.annas-archive.org/md5/c92dead0dfec51c90f32164d44804602,la mouche tout aussi seule que moi dans cette maison vide,62,3,True,False,"The fly, just as  
lonesome as I am  
In this empty house",🦋,"la mouche tout aussi seule que moi dans cette maison videLa mouche, tout aussi  
seule que moi  
Dans cette maison videkerouaclivre des haikusnan🦋"
,399,"L’autre homme, tout aussi  
seul que moi  
Dans cet univers vide",Kerouac,,Livre des haïkus,nan,pdf,5.0,100.0,,https://fr.annas-archive.org/md5/c92dead0dfec51c90f32164d44804602,l autre homme tout aussi seul que moi dans cet univers vide,64,3,True,False,"The other man, just as  
lonesome as I am  
In this empty universe",🎶,"l autre homme tout aussi seul que moi dans cet univers videL’autre homme, tout aussi  
seul que moi  
Dans cet univers videkerouaclivre des haikusnan🎶"
,604,"Je me lave la figure  
avec de la neige  
Sous la Petite Ourse",Kerouac,,Livre des haïkus,nan,pdf,5.0,100.0,,https://fr.annas-archive.org/md5/c92dead0dfec51c90f32164d44804602,je me lave la figure avec de la neige sous la petite ourse,62,3,True,False,"Washing my face  
with snow  
Beneath the Little Dipper",🦎,"je me lave la figure avec de la neige sous la petite ourseJe me lave la figure  
avec de la neige  
Sous la Petite Oursekerouaclivre des haikusnan🦎"
168.0,168,"Juste moi ici-   
il n'y a que moi ici-  
et la neige tombe.",Buson Yosa,,66 Haïku,nan,babelio,,100.0,,https://www.babelio.com/auteur/Buson-Yosa/87318/citations?a=a&pageN=13,juste moi ici il n y a que moi ici et la neige tombe,60,3,True,False,nan,🦋,"juste moi ici il n y a que moi ici et la neige tombeJuste moi ici-   
il n'y a que moi ici-  
et la neige tombe.buson yosa66 haikunan🦋"
2.0,2,"Sur l'aile du vent  
Légère et lointaine  
L'hirondelle.",Natsume Soseki,,,nan,babelio,,91.0,,https://www.babelio.com/auteur/Natsume-Soseki/26696/citations?a=a&pageN=36,sur l aile du vent legere et lointaine l hirondelle,56,3,True,False,nan,,"sur l aile du vent legere et lointaine l hirondelleSur l'aile du vent  
Légère et lointaine  
L'hirondelle.natsume sosekinannanNone"
2.0,2,"Puissé-je à la rosée  
  Petit à petit me laver   
  Des poussières de ce monde?",Bashô Matsuo,,,nan,babelio,,89.0,,https://www.babelio.com/auteur/Basho-Matsuo/69220/citations?a=a&pageN=24,puisse je a la rosee petit a petit me laver des poussieres de ce monde,80,3,True,False,nan,,"puisse je a la rosee petit a petit me laver des poussieres de ce mondePuissé-je à la rosée  
  Petit à petit me laver   
  Des poussières de ce monde?basho matsuonannanNone"
3.0,3,"Mes larmes grésillent  
En éteignant  
Les braises.",Bashô Matsuo,,L'intégrale des haïkus : Edition bilingue français-japonais,nan,babelio,,89.0,,https://www.babelio.com/auteur/Basho-Matsuo/69220/citations?a=a&pageN=24,mes larmes gresillent en eteignant les braises,51,3,True,False,nan,,"mes larmes gresillent en eteignant les braisesMes larmes grésillent  
En éteignant  
Les braises.basho matsuol integrale des haikus edition bilingue francais japonaisnanNone"
8.0,8,"Rivière d'été  
quel plaisir de la franchir  
sandales en main.",Buson Yosa,,66 Haïku,nan,babelio,,86.0,,https://www.babelio.com/auteur/Buson-Yosa/87318/citations?a=a&pageN=13,riviere d ete quel plaisir de la franchir sandales en main,63,3,True,False,nan,🎶,"riviere d ete quel plaisir de la franchir sandales en mainRivière d'été  
quel plaisir de la franchir  
sandales en main.buson yosa66 haikunan🎶"
1.0,1,"Un monde de rosée  
et dans chaque goutte de rosée  
un monde en lutte.", Issa,,,nan,babelio,,72.0,,https://www.babelio.com/auteur/-Issa/69056/citations?a=a&pageN=11,un monde de rosee et dans chaque goutte de rosee un monde en lutte,71,3,True,False,nan,,"un monde de rosee et dans chaque goutte de rosee un monde en lutteUn monde de rosée  
et dans chaque goutte de rosée  
un monde en lutte.issanannanNone"
5.0,5,"Pour ceux qui sont partis   
Pour ceux qui sont restés   
Les oies reviennent.",Natsume Soseki,,,nan,babelio,,71.0,,https://www.babelio.com/auteur/Natsume-Soseki/26696/citations?a=a&pageN=36,pour ceux qui sont partis pour ceux qui sont restes les oies reviennent,78,3,True,False,nan,,"pour ceux qui sont partis pour ceux qui sont restes les oies reviennentPour ceux qui sont partis   
Pour ceux qui sont restés   
Les oies reviennent.natsume sosekinannanNone"
2.0,2,"Ce printemps dans ma cabane  
Absolument rien,  
Absolument tout.", Issa,,,nan,babelio,,69.0,,https://www.babelio.com/auteur/-Issa/69056/citations?a=a&pageN=11,ce printemps dans ma cabane absolument rien absolument tout,65,3,True,False,nan,,"ce printemps dans ma cabane absolument rien absolument toutCe printemps dans ma cabane  
Absolument rien,  
Absolument tout.issanannanNone"
5.0,5,"Sur une branche nue  
un corbeau est descendu  
le soir d'automne.",Bashô Matsuo,,,nan,babelio,,68.0,,https://www.babelio.com/auteur/Basho-Matsuo/69220/citations?a=a&pageN=24,sur une branche nue un corbeau est descendu le soir d automne,66,3,True,False,nan,,"sur une branche nue un corbeau est descendu le soir d automneSur une branche nue  
un corbeau est descendu  
le soir d'automne.basho matsuonannanNone"
3.0,3,"La première luciole!  
  En allée, envolée ,  
 Le vent m'est resté dans la main.", Issa,,,nan,babelio,,66.0,,https://www.babelio.com/auteur/-Issa/69056/citations?a=a&pageN=11,la premiere luciole en allee envolee le vent m est reste dans la main,81,3,True,False,nan,,"la premiere luciole en allee envolee le vent m est reste dans la mainLa première luciole!  
  En allée, envolée ,  
 Le vent m'est resté dans la main.issanannanNone"
7.0,7,"Avec chaque souffle   
Le papillon se déplace   
Sur le saule !",Bashô Matsuo,,,nan,babelio,,65.0,,https://www.babelio.com/auteur/Basho-Matsuo/69220/citations?a=a&pageN=24,avec chaque souffle le papillon se deplace sur le saule,63,3,True,False,nan,,"avec chaque souffle le papillon se deplace sur le sauleAvec chaque souffle   
Le papillon se déplace   
Sur le saule !basho matsuonannanNone"
131.0,131,"Une rafale de vent  
puis les feuilles  
se reposent.",Bashô Matsuo,,,nan,babelio,,65.0,,https://www.babelio.com/auteur/Basho-Matsuo/69220/citations?a=a&pageN=24,une rafale de vent puis les feuilles se reposent,53,3,True,False,nan,🦎,"une rafale de vent puis les feuilles se reposentUne rafale de vent  
puis les feuilles  
se reposent.basho matsuonannan🦎"
8.0,8,"Quatre murs nus  
Seule une lampe  
Pour adoucir la chambre glacée.",Natsume Soseki,,,nan,babelio,,64.0,,https://www.babelio.com/auteur/Natsume-Soseki/26696/citations?a=a&pageN=36,quatre murs nus seule une lampe pour adoucir la chambre glacee,67,3,True,False,nan,,"quatre murs nus seule une lampe pour adoucir la chambre glaceeQuatre murs nus  
Seule une lampe  
Pour adoucir la chambre glacée.natsume sosekinannanNone"
4.0,4,"Un chat errant   
Sur les genoux d'un Bouddha   
Dort.", Issa,,,nan,babelio,,64.0,,https://www.babelio.com/auteur/-Issa/69056/citations?a=a&pageN=11,un chat errant sur les genoux d un bouddha dort,54,3,True,False,nan,,"un chat errant sur les genoux d un bouddha dortUn chat errant   
Sur les genoux d'un Bouddha   
Dort.issanannanNone"
0.0,0,"La pluie d'automne   
La pluie d'automne sur les montagnes   
Où je m'enfonce.",Shoichi Taneda,,,nan,babelio,,62.0,,https://www.babelio.com/auteur/Shoichi-Taneda/191893/citations?a=a&pageN=7,la pluie d automne la pluie d automne sur les montagnes ou je m enfonce,78,3,True,False,nan,,"la pluie d automne la pluie d automne sur les montagnes ou je m enfonceLa pluie d'automne   
La pluie d'automne sur les montagnes   
Où je m'enfonce.shoichi tanedanannanNone"
8.0,8,"Dans ce jardin  
Un siècle  
De feuilles mortes !",Bashô Matsuo,,,nan,babelio,,62.0,,https://www.babelio.com/auteur/Basho-Matsuo/69220/citations?a=a&pageN=24,dans ce jardin un siecle de feuilles mortes,49,3,True,False,nan,,"dans ce jardin un siecle de feuilles mortesDans ce jardin  
Un siècle  
De feuilles mortes !basho matsuonannanNone"
10.0,10,"Bruissement soyeux  
Manches frôlées robes qui chuchotent  
Pruniers en fleur.",Natsume Soseki,,,nan,babelio,,61.0,,https://www.babelio.com/auteur/Natsume-Soseki/26696/citations?a=a&pageN=36,bruissement soyeux manches frolees robes qui chuchotent pruniers en fleur,78,3,True,False,nan,,"bruissement soyeux manches frolees robes qui chuchotent pruniers en fleurBruissement soyeux  
Manches frôlées robes qui chuchotent  
Pruniers en fleur.natsume sosekinannanNone"
12.0,12,"Ô le froid  
Qui étreint celui qui monte  
Seul se coucher à l'étage.",Natsume Soseki,,,nan,babelio,,60.0,,https://www.babelio.com/auteur/Natsume-Soseki/26696/citations?a=a&pageN=36,o le froid qui etreint celui qui monte seul se coucher a l etage,69,3,True,False,nan,,"o le froid qui etreint celui qui monte seul se coucher a l etageÔ le froid  
Qui étreint celui qui monte  
Seul se coucher à l'étage.natsume sosekinannanNone"
13.0,13,"Combien aimée  
L'odeur de terre  
L'automne avec ses pins.",Natsume Soseki,,,nan,babelio,,60.0,,https://www.babelio.com/auteur/Natsume-Soseki/26696/citations?a=a&pageN=36,combien aimee l odeur de terre l automne avec ses pins,59,3,True,False,nan,,"combien aimee l odeur de terre l automne avec ses pinsCombien aimée  
L'odeur de terre  
L'automne avec ses pins.natsume sosekinannanNone"
1.0,1,"Une pierre pour oreiller   
J'accompagne   
Les nuages.",Shoichi Taneda,,,nan,babelio,,59.0,,https://www.babelio.com/auteur/Shoichi-Taneda/191893/citations?a=a&pageN=7,une pierre pour oreiller j accompagne les nuages,55,3,True,False,nan,,"une pierre pour oreiller j accompagne les nuagesUne pierre pour oreiller   
J'accompagne   
Les nuages.shoichi tanedanannanNone"
11.0,11,"Ivre de fleurs  
la femme armée d'une épée  
porte une veste d'homme.",Bashô Matsuo,,,nan,babelio,,58.0,,https://www.babelio.com/auteur/Basho-Matsuo/69220/citations?a=a&pageN=24,ivre de fleurs la femme armee d une epee porte une veste d homme,69,3,True,False,nan,,"ivre de fleurs la femme armee d une epee porte une veste d hommeIvre de fleurs  
la femme armée d'une épée  
porte une veste d'homme.basho matsuonannanNone"
10.0,10,"Dans le champ de colza  
Les oiseaux font mine  
De contempler les fleurs.",Bashô Matsuo,,,nan,babelio,,58.0,,https://www.babelio.com/auteur/Basho-Matsuo/69220/citations?a=a&pageN=24,dans le champ de colza les oiseaux font mine de contempler les fleurs,74,3,True,False,nan,,"dans le champ de colza les oiseaux font mine de contempler les fleursDans le champ de colza  
Les oiseaux font mine  
De contempler les fleurs.basho matsuonannanNone"
5.0,5,"L'enfant essayait  
de garder des gouttes de rosée   
entre le pouce et l'index.", Issa,,,nan,babelio,,57.0,,https://www.babelio.com/auteur/-Issa/69056/citations?a=a&pageN=11,l enfant essayait de garder des gouttes de rosee entre le pouce et l index,82,3,True,False,nan,,"l enfant essayait de garder des gouttes de rosee entre le pouce et l indexL'enfant essayait  
de garder des gouttes de rosée   
entre le pouce et l'index.issanannanNone"
12.0,12,"Du coeur de la pivoine  
L'abeille sort,  
Avec quel regret !",Bashô Matsuo,,,nan,babelio,,57.0,,https://www.babelio.com/auteur/Basho-Matsuo/69220/citations?a=a&pageN=24,du coeur de la pivoine l abeille sort avec quel regret,61,3,True,False,nan,,"du coeur de la pivoine l abeille sort avec quel regretDu coeur de la pivoine  
L'abeille sort,  
Avec quel regret !basho matsuonannanNone"
44.0,44,"Le poème achevé   
  Dieux et génies   
  Sont stupéfaits.",Buson Yosa,,,nan,babelio,,56.0,,https://www.babelio.com/auteur/Buson-Yosa/87318/citations?a=a&pageN=13,le poeme acheve dieux et genies sont stupefaits,58,3,True,False,nan,🎶,"le poeme acheve dieux et genies sont stupefaitsLe poème achevé   
  Dieux et génies   
  Sont stupéfaits.buson yosanannan🎶"
2.0,2,"Une libellule   
Sur mon chapeau en bambou   
Je marche.",Shoichi Taneda,,,nan,babelio,,56.0,,https://www.babelio.com/auteur/Shoichi-Taneda/191893/citations?a=a&pageN=7,une libellule sur mon chapeau en bambou je marche,56,3,True,False,nan,,"une libellule sur mon chapeau en bambou je marcheUne libellule   
Sur mon chapeau en bambou   
Je marche.shoichi tanedanannanNone"
7.0,7,"Un superbe cerf-volant  
S'est envolé  
De la hutte du mendiant.", Issa,,,nan,babelio,,56.0,,https://www.babelio.com/auteur/-Issa/69056/citations?a=a&pageN=11,un superbe cerf volant s est envole de la hutte du mendiant,64,3,True,False,nan,,"un superbe cerf volant s est envole de la hutte du mendiantUn superbe cerf-volant  
S'est envolé  
De la hutte du mendiant.issanannanNone"
47.0,47,"C'est le dernier jour du printemps  
Je l'ai fini  
En me promenant.",Buson Yosa,,,nan,babelio,,56.0,,https://www.babelio.com/auteur/Buson-Yosa/87318/citations?a=a&pageN=13,c est le dernier jour du printemps je l ai fini en me promenant,68,3,True,False,nan,🦋,"c est le dernier jour du printemps je l ai fini en me promenantC'est le dernier jour du printemps  
Je l'ai fini  
En me promenant.buson yosanannan🦋"
51.0,51,"Ah ! quelle douleur-  
 trouvant par terre le peigne  
 de ma femme morte.",Buson Yosa,,66 Haïku,nan,babelio,,54.0,,https://www.babelio.com/auteur/Buson-Yosa/87318/citations?a=a&pageN=13,ah quelle douleur trouvant par terre le peigne de ma femme morte,74,3,True,False,nan,🎶,"ah quelle douleur trouvant par terre le peigne de ma femme morteAh ! quelle douleur-  
 trouvant par terre le peigne  
 de ma femme morte.buson yosa66 haikunan🎶"
16.0,16,"Même alité il vient me voir   
Par le store de bambou   
Papillon d'automne.",Natsume Soseki,,,nan,babelio,,54.0,,https://www.babelio.com/auteur/Natsume-Soseki/26696/citations?a=a&pageN=36,meme alite il vient me voir par le store de bambou papillon d automne,76,3,True,False,nan,,"meme alite il vient me voir par le store de bambou papillon d automneMême alité il vient me voir   
Par le store de bambou   
Papillon d'automne.natsume sosekinannanNone"
54.0,54,"Averses d'été -  
une rivière sans nom  
rendue redoutable.",Buson Yosa,,66 Haïku,nan,babelio,,53.0,,https://www.babelio.com/auteur/Buson-Yosa/87318/citations?a=a&pageN=13,averses d ete une riviere sans nom rendue redoutable,59,3,True,False,nan,🦎,"averses d ete une riviere sans nom rendue redoutableAverses d'été -  
une rivière sans nom  
rendue redoutable.buson yosa66 haikunan🦎"
17.0,17,"Mon père ne manifestait pas le moindre intérêt à mon égard. Quant à maman, elle chouchoutait mon frère aîné. Il eut vite une peau de lait et il adorait faire semblant d'être sur scène, dans des rôles d'onnagata. Chaque fois que mon père jetait un regard sur moi, il disait « On n'en tirera jamais rien de celui-là ». « Un voyou pareil, il file un mauvais coton », commentait ma mère.  
En effet, on ne tire rien de bon de moi. Rien qu'à me voir, c'est bien ce qu'on conclut. On ne pouvait que s'inquiéter de mon avenir. Ma vie se résume à avoir échappé à la prison.  
Deux ou trois jours avant la mort de maman, qui était malade, je faisais des cabrioles dans la cuisine et je me suis fait horriblement mal aux côtes contre un coin de la cuisinière. Hors d'elle, maman dit qu'elle ne voulait plus jamais avoir mon visage sous ses yeux ni me considérer comme son fils et je dus me réfugier chez des parents. C'est alors que tomba la bombe de sa mort. Je ne pensais pas qu'elle mourrait aussi vite. En retournant au bercail, je me dis que si j'avais su sa maladie aussi grave, il aurait mieux valu que je me conduise un peu plus en adulte. Mon frère en rajouta, m'accusant d'être un mauvais fils qui avait précipité la mort de notre mère. Piqué au vif, je lui flanquai une baffe, ce que je payai cher. Nous avons vécu à trois, mon père, mon frère et moi. Mon père était un fainéant, mais il lui suffisait de dévisager quelqu'un pour dire « Celui-là, c'est zéro ». À quoi se référait ce « zéro », j'avoue que je ne l'ai toujours pas compris.",Natsume Soseki,,Botchan,nan,babelio,,53.0,,https://www.babelio.com/auteur/Natsume-Soseki/26696/citations?a=a&pageN=36,mon pere ne manifestait pas le moindre interet a mon egard quant a maman elle chouchoutait mon frere aine il eut vite une peau de lait et il adorait faire semblant d etre sur scene dans des roles d onnagata chaque fois que mon pere jetait un regard sur moi il disait on n en tirera jamais rien de celui la un voyou pareil il file un mauvais coton commentait ma mere en effet on ne tire rien de bon de moi rien qu a me voir c est bien ce qu on conclut on ne pouvait que s inquieter de mon avenir ma vie se resume a avoir echappe a la prison deux ou trois jours avant la mort de maman qui etait malade je faisais des cabrioles dans la cuisine et je me suis fait horriblement mal aux cotes contre un coin de la cuisiniere hors d elle maman dit qu elle ne voulait plus jamais avoir mon visage sous ses yeux ni me considerer comme son fils et je dus me refugier chez des parents c est alors que tomba la bombe de sa mort je ne pensais pas qu elle mourrait aussi vite en retournant au bercail je me dis que si j avais su sa maladie aussi grave il aurait mieux valu que je me conduise un peu plus en adulte mon frere en rajouta m accusant d etre un mauvais fils qui avait precipite la mort de notre mere pique au vif je lui flanquai une baffe ce que je payai cher nous avons vecu a trois mon pere mon frere et moi mon pere etait un faineant mais il lui suffisait de devisager quelqu un pour dire celui la c est zero a quoi se referait ce zero j avoue que je ne l ai toujours pas compris,1538,3,True,False,nan,,"mon pere ne manifestait pas le moindre interet a mon egard quant a maman elle chouchoutait mon frere aine il eut vite une peau de lait et il adorait faire semblant d etre sur scene dans des roles d onnagata chaque fois que mon pere jetait un regard sur moi il disait on n en tirera jamais rien de celui la un voyou pareil il file un mauvais coton commentait ma mere en effet on ne tire rien de bon de moi rien qu a me voir c est bien ce qu on conclut on ne pouvait que s inquieter de mon avenir ma vie se resume a avoir echappe a la prison deux ou trois jours avant la mort de maman qui etait malade je faisais des cabrioles dans la cuisine et je me suis fait horriblement mal aux cotes contre un coin de la cuisiniere hors d elle maman dit qu elle ne voulait plus jamais avoir mon visage sous ses yeux ni me considerer comme son fils et je dus me refugier chez des parents c est alors que tomba la bombe de sa mort je ne pensais pas qu elle mourrait aussi vite en retournant au bercail je me dis que si j avais su sa maladie aussi grave il aurait mieux valu que je me conduise un peu plus en adulte mon frere en rajouta m accusant d etre un mauvais fils qui avait precipite la mort de notre mere pique au vif je lui flanquai une baffe ce que je payai cher nous avons vecu a trois mon pere mon frere et moi mon pere etait un faineant mais il lui suffisait de devisager quelqu un pour dire celui la c est zero a quoi se referait ce zero j avoue que je ne l ai toujours pas comprisMon père ne manifestait pas le moindre intérêt à mon égard. Quant à maman, elle chouchoutait mon frère aîné. Il eut vite une peau de lait et il adorait faire semblant d'être sur scène, dans des rôles d'onnagata. Chaque fois que mon père jetait un regard sur moi, il disait « On n'en tirera jamais rien de celui-là ». « Un voyou pareil, il file un mauvais coton », commentait ma mère.  
En effet, on ne tire rien de bon de moi. Rien qu'à me voir, c'est bien ce qu'on conclut. On ne pouvait que s'inquiéter de mon avenir. Ma vie se résume à avoir échappé à la prison.  
Deux ou trois jours avant la mort de maman, qui était malade, je faisais des cabrioles dans la cuisine et je me suis fait horriblement mal aux côtes contre un coin de la cuisinière. Hors d'elle, maman dit qu'elle ne voulait plus jamais avoir mon visage sous ses yeux ni me considérer comme son fils et je dus me réfugier chez des parents. C'est alors que tomba la bombe de sa mort. Je ne pensais pas qu'elle mourrait aussi vite. En retournant au bercail, je me dis que si j'avais su sa maladie aussi grave, il aurait mieux valu que je me conduise un peu plus en adulte. Mon frère en rajouta, m'accusant d'être un mauvais fils qui avait précipité la mort de notre mère. Piqué au vif, je lui flanquai une baffe, ce que je payai cher. Nous avons vécu à trois, mon père, mon frère et moi. Mon père était un fainéant, mais il lui suffisait de dévisager quelqu'un pour dire « Celui-là, c'est zéro ». À quoi se référait ce « zéro », j'avoue que je ne l'ai toujours pas compris.natsume sosekibotchannanNone"
